timestamp,temperature_c,relative_humidity_percent,wind_speed_m_s,solar_irradiance
2024-05-03 01:00:00,25.41,78.16,1.56,113.3
2024-05-03 02:00:00,28.1,61.18,2.28,331.6
2024-05-03 03:00:00,31.38,41.11,2.63,561.6
2024-05-03 04:00:00,34.33,29.36,2.63,770.45
2024-05-03 05:00:00,36.56,24.27,2.72,914.42
2024-05-03 06:00:00,38.19,21.81,3.2,993.1
2024-05-03 07:00:00,39.13,20.89,3.87,1007.53
2024-05-03 08:00:00,39.41,21.22,4.42,943.85
2024-05-03 09:00:00,39.08,22.19,4.89,837.83
2024-05-03 10:00:00,38.27,23.66,5.15,621.75
2024-05-03 11:00:00,36.97,25.97,5.16,394.2
2024-05-03 12:00:00,35.13,29.31,5.06,159.12
2024-05-03 13:00:00,32.43,36.5,4.77,10.38
2024-05-03 14:00:00,30.21,46.85,4.48,0.0
2024-05-03 15:00:00,28.86,54.56,3.6,0.0
2024-05-03 16:00:00,27.83,60.61,2.45,0.0
2024-05-03 17:00:00,27.0,65.63,1.96,0.0
2024-05-03 18:00:00,26.38,69.61,1.76,0.0
2024-05-03 19:00:00,25.9,72.84,1.56,0.0
2024-05-03 20:00:00,25.52,75.61,1.36,0.0
2024-05-03 21:00:00,25.15,78.44,1.3,0.0
2024-05-03 22:00:00,24.83,81.2,1.24,0.0
2024-05-03 23:00:00,24.57,83.66,1.16,0.0
2024-05-04 00:00:00,24.36,85.96,1.08,0.0
2024-05-04 01:00:00,25.61,80.92,1.21,114.97
2024-05-04 02:00:00,28.25,65.93,2.22,325.25
2024-05-04 03:00:00,31.41,48.92,3.07,546.3
2024-05-04 04:00:00,34.18,37.99,3.29,764.78
2024-05-04 05:00:00,36.34,32.18,3.2,905.55
2024-05-04 06:00:00,38.0,28.94,3.35,984.1
2024-05-04 07:00:00,39.08,27.21,3.98,985.97
2024-05-04 08:00:00,39.44,26.99,4.76,922.8
2024-05-04 09:00:00,39.21,27.25,5.39,779.8
2024-05-04 10:00:00,38.51,27.36,5.79,601.95
2024-05-04 11:00:00,37.3,28.42,6.01,375.65
2024-05-04 12:00:00,35.44,31.59,5.97,152.98
2024-05-04 13:00:00,32.79,39.62,5.31,10.43
2024-05-04 14:00:00,30.61,50.62,4.32,0.0
2024-05-04 15:00:00,29.16,60.07,3.27,0.0
2024-05-04 16:00:00,28.16,68.17,2.51,0.0
2024-05-04 17:00:00,27.54,74.66,2.21,0.0
2024-05-04 18:00:00,27.08,80.1,2.06,0.0
2024-05-04 19:00:00,26.7,84.82,1.84,0.0
2024-05-04 20:00:00,26.35,88.95,1.62,0.0
2024-05-04 21:00:00,26.17,91.48,1.29,0.0
2024-05-04 22:00:00,26.25,91.89,0.83,0.0
2024-05-04 23:00:00,26.33,91.78,0.31,0.0
2024-05-05 00:00:00,26.27,91.99,0.31,0.0
2024-05-05 01:00:00,27.2,86.4,0.57,113.28
2024-05-05 02:00:00,29.8,67.88,1.09,323.38
2024-05-05 03:00:00,33.44,46.86,2.42,551.0
2024-05-05 04:00:00,36.34,36.63,3.05,787.03
2024-05-05 05:00:00,38.54,30.92,3.66,895.67
2024-05-05 06:00:00,40.07,27.78,4.38,974.75
2024-05-05 07:00:00,40.85,26.25,5.29,988.08
2024-05-05 08:00:00,40.86,25.91,6.14,949.65
2024-05-05 09:00:00,40.28,26.16,6.79,799.2
2024-05-05 10:00:00,39.24,26.72,7.07,616.7
2024-05-05 11:00:00,37.8,27.84,7.08,391.02
2024-05-05 12:00:00,35.84,30.52,6.89,162.15
2024-05-05 13:00:00,33.23,37.13,6.2,11.0
2024-05-05 14:00:00,31.15,47.59,5.31,0.0
2024-05-05 15:00:00,29.84,56.64,4.49,0.0
2024-05-05 16:00:00,28.93,64.4,3.55,0.0
2024-05-05 17:00:00,28.21,71.09,2.61,0.0
2024-05-05 18:00:00,27.61,76.92,2.06,0.0
2024-05-05 19:00:00,27.24,81.08,1.82,0.0
2024-05-05 20:00:00,26.88,84.73,1.66,0.0
2024-05-05 21:00:00,26.62,87.53,1.61,0.0
2024-05-05 22:00:00,26.48,89.39,1.69,0.0
2024-05-05 23:00:00,26.53,90.1,1.75,0.0
2024-05-06 00:00:00,26.55,90.72,1.9,3.12
2024-05-06 01:00:00,27.91,82.82,3.21,106.3
2024-05-06 02:00:00,29.91,70.96,3.7,320.15
2024-05-06 03:00:00,32.4,57.74,3.83,551.95
2024-05-06 04:00:00,34.9,46.45,3.93,748.88
2024-05-06 05:00:00,36.92,38.41,4.13,898.95
2024-05-06 06:00:00,38.36,32.78,4.57,973.65
2024-05-06 07:00:00,39.15,29.36,5.09,988.38
2024-05-06 08:00:00,39.3,27.77,5.61,900.08
2024-05-06 09:00:00,38.79,27.58,6.03,800.38
2024-05-06 10:00:00,37.8,28.54,6.2,619.8
2024-05-06 11:00:00,36.35,30.93,6.09,398.7
2024-05-06 12:00:00,34.45,35.23,5.76,166.38
2024-05-06 13:00:00,32.03,43.76,5.15,11.73
2024-05-06 14:00:00,30.21,54.25,4.59,0.0
2024-05-06 15:00:00,29.08,62.9,3.91,0.0
2024-05-06 16:00:00,28.35,69.76,3.17,0.0
2024-05-06 17:00:00,27.81,75.41,2.5,0.0
2024-05-06 18:00:00,27.34,80.16,2.07,0.0
2024-05-06 19:00:00,26.92,84.14,1.83,0.0
2024-05-06 20:00:00,26.6,87.08,1.8,0.0
2024-05-06 21:00:00,26.43,88.39,1.88,0.0
2024-05-06 22:00:00,26.42,88.43,1.92,0.0
2024-05-06 23:00:00,26.33,88.84,1.88,0.0
2024-05-07 00:00:00,26.22,89.2,1.82,3.3
2024-05-07 01:00:00,27.51,81.76,2.38,106.15
2024-05-07 02:00:00,29.45,70.01,2.5,304.38
2024-05-07 03:00:00,32.19,54.8,2.74,521.65
2024-05-07 04:00:00,35.21,41.56,2.92,727.67
2024-05-07 05:00:00,37.33,35.46,3.01,882.6
2024-05-07 06:00:00,38.74,31.74,3.49,970.15
2024-05-07 07:00:00,39.47,29.86,4.23,977.2
2024-05-07 08:00:00,39.5,29.73,4.99,913.62
2024-05-07 09:00:00,38.87,31.01,5.58,787.2
2024-05-07 10:00:00,37.72,33.45,5.91,606.17
2024-05-07 11:00:00,36.11,37.3,5.91,373.77
2024-05-07 12:00:00,34.11,43.03,5.68,153.95
2024-05-07 13:00:00,31.79,52.24,5.23,11.23
2024-05-07 14:00:00,30.2,61.71,4.71,0.0
2024-05-07 15:00:00,29.22,68.46,3.93,0.0
2024-05-07 16:00:00,28.51,73.66,3.18,0.0
2024-05-07 17:00:00,27.95,77.9,2.7,0.0
2024-05-07 18:00:00,27.51,81.05,2.44,0.0
2024-05-07 19:00:00,27.12,83.44,2.14,0.0
2024-05-07 20:00:00,26.77,84.81,1.8,0.0
2024-05-07 21:00:00,26.66,84.74,1.61,0.0
2024-05-07 22:00:00,26.45,84.79,1.37,0.0
2024-05-07 23:00:00,26.22,84.79,1.18,0.0
2024-05-08 00:00:00,26.13,83.97,0.88,3.22
2024-05-08 01:00:00,27.0,78.58,0.81,98.38
2024-05-08 02:00:00,29.24,62.69,1.4,281.55
2024-05-08 03:00:00,32.59,44.17,2.4,535.4
2024-05-08 04:00:00,35.37,34.6,2.78,743.47
2024-05-08 05:00:00,37.66,28.74,2.64,893.03
2024-05-08 06:00:00,39.47,24.66,2.66,975.65
2024-05-08 07:00:00,40.52,23.1,3.42,969.12
2024-05-08 08:00:00,40.67,23.47,4.51,919.03
2024-05-08 09:00:00,39.93,25.3,5.48,817.45
2024-05-08 10:00:00,38.58,28.39,6.13,603.83
2024-05-08 11:00:00,36.68,33.0,6.48,378.52
2024-05-08 12:00:00,34.27,39.75,6.47,156.02
2024-05-08 13:00:00,31.56,49.92,5.75,11.57
2024-05-08 14:00:00,29.81,59.44,4.53,0.0
2024-05-08 15:00:00,28.99,64.75,3.35,0.0
2024-05-08 16:00:00,28.49,68.46,2.44,0.0
2024-05-08 17:00:00,28.0,72.27,1.81,0.0
2024-05-08 18:00:00,27.48,75.63,1.54,0.0
2024-05-08 19:00:00,27.0,78.76,1.5,0.0
2024-05-08 20:00:00,26.59,81.53,1.35,0.0
2024-05-08 21:00:00,26.27,83.74,1.16,0.0
2024-05-08 22:00:00,26.01,85.45,0.98,0.0
2024-05-08 23:00:00,25.74,87.05,0.93,0.0
2024-05-09 00:00:00,25.5,88.31,0.96,3.35
2024-05-09 01:00:00,26.65,81.76,1.2,95.18
2024-05-09 02:00:00,29.14,62.9,1.44,273.83
2024-05-09 03:00:00,32.06,47.87,1.59,525.1
2024-05-09 04:00:00,34.65,39.23,1.54,720.92
2024-05-09 05:00:00,37.3,31.46,1.93,856.22
2024-05-09 06:00:00,38.89,28.18,3.34,943.58
2024-05-09 07:00:00,39.29,28.49,4.78,936.2
2024-05-09 08:00:00,38.95,30.37,5.95,925.58
2024-05-09 09:00:00,38.0,33.28,6.69,754.58
2024-05-09 10:00:00,36.7,36.8,6.89,572.85
2024-05-09 11:00:00,35.13,41.21,6.57,356.88
2024-05-09 12:00:00,33.26,46.89,5.87,140.38
2024-05-09 13:00:00,31.18,54.87,5.0,10.8
2024-05-09 14:00:00,29.83,61.75,4.15,0.0
2024-05-09 15:00:00,29.09,65.84,3.23,0.0
2024-05-09 16:00:00,28.63,68.37,2.46,0.0
2024-05-09 17:00:00,28.23,70.55,1.99,0.0
2024-05-09 18:00:00,27.84,72.94,1.71,0.0
2024-05-09 19:00:00,27.44,75.48,1.72,0.0
2024-05-09 20:00:00,27.1,77.88,1.82,0.0
2024-05-09 21:00:00,26.83,79.9,1.93,0.0
2024-05-09 22:00:00,26.61,81.55,1.95,0.0
2024-05-09 23:00:00,26.48,82.36,1.79,0.0
2024-05-10 00:00:00,26.48,82.06,1.57,3.35
2024-05-10 01:00:00,27.52,76.37,1.74,89.3
2024-05-10 02:00:00,29.34,65.41,1.31,276.12
2024-05-10 03:00:00,31.74,52.97,0.88,498.83
2024-05-10 04:00:00,34.48,42.74,0.46,689.5
2024-05-10 05:00:00,37.55,34.19,0.82,834.88
2024-05-10 06:00:00,39.55,30.03,2.29,910.4
2024-05-10 07:00:00,40.22,29.17,3.78,908.28
2024-05-10 08:00:00,39.97,30.11,5.03,840.42
2024-05-10 09:00:00,38.99,32.17,5.76,667.7
2024-05-10 10:00:00,37.73,34.38,5.91,465.62
2024-05-10 11:00:00,36.2,37.33,5.63,276.62
2024-05-10 12:00:00,34.3,41.6,5.2,105.6
2024-05-10 13:00:00,32.1,48.55,4.77,8.88
2024-05-10 14:00:00,30.5,55.93,4.43,0.0
2024-05-10 15:00:00,29.53,61.23,3.84,0.0
2024-05-10 16:00:00,28.98,64.42,3.33,0.0
2024-05-10 17:00:00,28.68,65.92,3.02,0.0
2024-05-10 18:00:00,28.43,67.1,2.83,0.0
2024-05-10 19:00:00,28.28,67.27,2.67,0.0
2024-05-10 20:00:00,28.15,67.27,2.47,0.0
2024-05-10 21:00:00,27.85,68.77,2.08,0.0
2024-05-10 22:00:00,27.54,70.8,1.73,0.0
2024-05-10 23:00:00,27.14,73.56,1.57,0.0
2024-05-11 00:00:00,26.9,75.55,1.55,3.12
2024-05-11 01:00:00,28.0,71.15,2.09,78.82
2024-05-11 02:00:00,29.93,60.62,2.41,247.6
2024-05-11 03:00:00,32.64,47.34,2.39,446.8
2024-05-11 04:00:00,35.58,36.76,1.82,666.05
2024-05-11 05:00:00,38.12,30.01,1.31,813.15
2024-05-11 06:00:00,39.78,27.12,2.05,892.7
2024-05-11 07:00:00,40.45,26.96,3.3,820.1
2024-05-11 08:00:00,40.26,28.38,4.42,775.6
2024-05-11 09:00:00,39.47,30.79,5.3,661.2
2024-05-11 10:00:00,38.26,34.05,5.93,485.02
2024-05-11 11:00:00,36.67,38.22,6.27,283.2
2024-05-11 12:00:00,34.73,43.31,6.37,102.95
2024-05-11 13:00:00,32.46,50.91,6.14,8.73
2024-05-11 14:00:00,30.85,58.43,5.57,0.0
2024-05-11 15:00:00,29.91,63.6,4.62,0.0
2024-05-11 16:00:00,29.37,67.01,3.67,0.0
2024-05-11 17:00:00,28.98,69.85,2.94,0.0
2024-05-11 18:00:00,28.61,72.75,2.41,0.0
2024-05-11 19:00:00,28.27,75.72,2.08,0.0
2024-05-11 20:00:00,27.97,78.59,1.97,0.0
2024-05-11 21:00:00,27.65,81.87,1.82,0.0
2024-05-11 22:00:00,27.32,84.98,1.57,0.0
2024-05-11 23:00:00,27.04,87.25,1.4,0.0
2024-05-12 00:00:00,26.82,88.72,1.25,3.12
2024-05-12 01:00:00,27.49,84.4,1.58,77.28
2024-05-12 02:00:00,28.73,74.88,1.63,250.98
2024-05-12 03:00:00,30.82,58.64,1.54,464.23
2024-05-12 04:00:00,33.0,47.28,1.31,666.5
2024-05-12 05:00:00,34.66,43.05,0.91,813.25
2024-05-12 06:00:00,36.01,40.32,0.72,897.12
2024-05-12 07:00:00,37.01,38.41,1.14,875.97
2024-05-12 08:00:00,37.5,37.72,1.8,817.33
2024-05-12 09:00:00,37.58,37.72,2.38,691.58
2024-05-12 10:00:00,37.22,38.44,2.73,514.55
2024-05-12 11:00:00,36.4,40.07,3.0,307.77
2024-05-12 12:00:00,34.91,44.04,3.63,118.43
2024-05-12 13:00:00,32.34,53.69,4.24,9.9
2024-05-12 14:00:00,30.3,62.95,4.72,0.0
2024-05-12 15:00:00,29.29,67.59,4.15,0.0
2024-05-12 16:00:00,28.82,69.99,3.2,0.0
2024-05-12 17:00:00,28.44,72.84,2.23,0.0
2024-05-12 18:00:00,28.1,76.0,1.58,0.0
2024-05-12 19:00:00,27.87,78.37,1.12,0.0
2024-05-12 20:00:00,27.7,77.19,0.71,0.0
2024-05-12 21:00:00,27.44,80.22,0.67,0.0
2024-05-12 22:00:00,27.39,80.14,0.71,0.0
2024-05-12 23:00:00,27.32,80.25,0.74,0.0
2024-05-13 00:00:00,27.09,82.05,1.0,3.53
2024-05-13 01:00:00,28.02,75.81,1.75,79.0
2024-05-13 02:00:00,29.79,65.02,2.35,228.82
2024-05-13 03:00:00,32.36,53.13,2.33,431.42
2024-05-13 04:00:00,34.82,45.22,1.9,628.17
2024-05-13 05:00:00,36.76,39.34,1.25,759.65
2024-05-13 06:00:00,38.15,35.38,0.52,863.85
2024-05-13 07:00:00,39.11,32.8,0.53,813.92
2024-05-13 08:00:00,39.44,31.91,1.14,809.85
2024-05-13 09:00:00,38.99,32.69,1.76,644.88
2024-05-13 10:00:00,38.15,34.38,2.27,481.3
2024-05-13 11:00:00,37.23,36.46,2.6,288.83
2024-05-13 12:00:00,35.86,40.38,3.13,114.32
2024-05-13 13:00:00,33.35,51.29,3.32,9.57
2024-05-13 14:00:00,31.52,59.99,4.12,0.0
2024-05-13 15:00:00,30.28,67.22,4.12,0.0
2024-05-13 16:00:00,29.42,72.42,3.72,0.0
2024-05-13 17:00:00,28.78,76.42,3.18,0.0
2024-05-13 18:00:00,28.26,79.77,2.64,0.0
2024-05-13 19:00:00,27.78,83.01,2.26,0.0
2024-05-13 20:00:00,27.36,85.82,2.14,0.0
2024-05-13 21:00:00,27.0,87.5,2.41,0.0
2024-05-13 22:00:00,26.76,87.9,2.64,0.0
2024-05-13 23:00:00,26.52,88.49,2.61,0.0
2024-05-14 00:00:00,26.32,88.75,2.56,3.67
2024-05-14 01:00:00,27.34,81.44,3.52,82.12
2024-05-14 02:00:00,29.52,67.09,4.15,253.02
2024-05-14 03:00:00,32.63,51.3,4.56,471.75
2024-05-14 04:00:00,35.32,41.21,3.99,662.2
2024-05-14 05:00:00,37.31,34.79,2.96,811.95
2024-05-14 06:00:00,38.8,30.61,1.81,887.55
2024-05-14 07:00:00,39.75,28.32,1.13,914.12
2024-05-14 08:00:00,40.26,27.51,1.61,914.55
2024-05-14 09:00:00,40.11,27.9,2.67,741.35
2024-05-14 10:00:00,39.3,29.64,3.67,561.22
2024-05-14 11:00:00,37.9,32.89,4.61,348.27
2024-05-14 12:00:00,35.68,39.63,5.55,138.02
2024-05-14 13:00:00,32.73,52.19,5.53,11.02
2024-05-14 14:00:00,30.83,63.45,5.02,0.0
2024-05-14 15:00:00,29.95,69.51,3.88,0.0
2024-05-14 16:00:00,29.38,74.34,2.57,0.0
2024-05-14 17:00:00,28.91,78.78,1.78,0.0
2024-05-14 18:00:00,28.5,82.46,1.4,0.0
2024-05-14 19:00:00,28.15,85.01,1.17,0.0
2024-05-14 20:00:00,27.87,86.61,0.96,0.0
2024-05-14 21:00:00,27.62,88.42,0.8,0.0
2024-05-14 22:00:00,27.42,88.57,0.75,0.0
2024-05-14 23:00:00,27.15,89.5,1.01,0.0
2024-05-15 00:00:00,26.88,90.46,1.29,4.1
2024-05-15 01:00:00,28.14,82.15,1.56,102.03
2024-05-15 02:00:00,30.26,65.71,1.7,305.65
2024-05-15 03:00:00,32.54,53.58,1.83,523.62
2024-05-15 04:00:00,34.64,45.36,1.89,781.8
2024-05-15 05:00:00,36.31,39.55,1.72,857.4
2024-05-15 06:00:00,37.66,35.67,1.3,933.42
2024-05-15 07:00:00,38.54,33.54,0.95,936.33
2024-05-15 08:00:00,38.95,32.78,1.24,923.95
2024-05-15 09:00:00,38.8,33.31,1.91,744.1
2024-05-15 10:00:00,38.11,34.96,2.68,563.92
2024-05-15 11:00:00,36.96,37.81,3.47,345.17
2024-05-15 12:00:00,35.22,43.52,4.63,133.38
2024-05-15 13:00:00,32.61,55.26,4.88,10.7
2024-05-15 14:00:00,30.95,65.24,4.65,0.0
2024-05-15 15:00:00,30.25,70.68,3.62,0.0
2024-05-15 16:00:00,29.86,75.08,2.29,0.0
2024-05-15 17:00:00,29.66,77.92,1.49,0.0
2024-05-15 18:00:00,29.6,76.81,1.19,0.0
2024-05-15 19:00:00,29.46,76.25,1.1,0.0
2024-05-15 20:00:00,29.24,76.82,1.07,0.0
2024-05-15 21:00:00,29.0,78.02,1.04,0.0
2024-05-15 22:00:00,28.67,79.56,1.02,0.0
2024-05-15 23:00:00,28.27,83.87,1.05,0.0
2024-05-16 00:00:00,28.05,86.7,1.15,4.05
2024-05-16 01:00:00,28.79,80.12,1.63,93.8
2024-05-16 02:00:00,30.59,65.17,2.41,278.25
2024-05-16 03:00:00,33.07,52.13,2.76,489.52
2024-05-16 04:00:00,35.39,43.87,2.6,672.38
2024-05-16 05:00:00,37.25,37.96,2.27,805.62
2024-05-16 06:00:00,38.67,33.74,2.0,897.55
2024-05-16 07:00:00,39.67,31.05,1.79,902.3
2024-05-16 08:00:00,40.1,29.69,1.68,830.88
2024-05-16 09:00:00,39.83,29.98,1.89,711.75
2024-05-16 10:00:00,38.84,32.15,2.64,530.53
2024-05-16 11:00:00,37.38,36.28,3.83,317.67
2024-05-16 12:00:00,35.26,44.87,4.86,120.85
2024-05-16 13:00:00,32.98,57.35,4.69,10.38
2024-05-16 14:00:00,31.53,66.14,4.17,0.0
2024-05-16 15:00:00,30.73,71.88,3.13,0.0
2024-05-16 16:00:00,30.24,76.67,2.04,0.0
2024-05-16 17:00:00,29.95,80.44,1.31,0.0
2024-05-16 18:00:00,29.82,81.44,0.85,0.0
2024-05-16 19:00:00,29.56,82.44,0.7,0.0
2024-05-16 20:00:00,29.18,86.42,0.76,0.0
2024-05-16 21:00:00,28.79,89.83,1.02,0.0
2024-05-16 22:00:00,28.49,90.69,1.32,0.0
2024-05-16 23:00:00,28.23,91.09,1.49,0.0
2024-05-17 00:00:00,28.08,90.82,1.54,3.4
2024-05-17 01:00:00,28.9,85.14,1.87,80.7
2024-05-17 02:00:00,30.52,70.7,1.11,222.45
2024-05-17 03:00:00,33.04,50.66,1.12,437.25
2024-05-17 04:00:00,34.81,43.97,1.22,626.6
2024-05-17 05:00:00,36.13,40.31,1.34,774.3
2024-05-17 06:00:00,36.99,38.02,1.79,882.65
2024-05-17 07:00:00,37.52,36.64,2.37,882.85
2024-05-17 08:00:00,37.47,36.51,2.86,865.0
2024-05-17 09:00:00,37.16,37.05,3.53,700.28
2024-05-17 10:00:00,36.58,38.07,4.43,521.47
2024-05-17 11:00:00,35.59,40.41,5.2,315.6
2024-05-17 12:00:00,34.08,45.25,5.42,122.68
2024-05-17 13:00:00,31.83,57.38,4.31,10.98
2024-05-17 14:00:00,30.38,68.99,3.28,0.0
2024-05-17 15:00:00,29.7,77.06,2.19,0.0
2024-05-17 16:00:00,29.4,82.3,1.5,0.0
2024-05-17 17:00:00,29.2,84.82,1.13,0.0
2024-05-17 18:00:00,28.88,86.57,1.03,0.0
2024-05-17 19:00:00,28.55,88.83,0.95,0.0
2024-05-17 20:00:00,28.35,90.09,0.76,0.0
2024-05-17 21:00:00,28.33,89.81,0.34,0.0
2024-05-17 22:00:00,28.29,88.84,0.16,0.0
2024-05-17 23:00:00,28.11,88.25,0.56,0.0
2024-05-18 00:00:00,27.92,88.34,0.9,3.92
2024-05-18 01:00:00,28.88,83.5,1.34,83.0
2024-05-18 02:00:00,31.38,61.41,0.29,256.88
2024-05-18 03:00:00,34.08,45.78,0.55,458.33
2024-05-18 04:00:00,36.02,40.12,0.79,640.2
2024-05-18 05:00:00,37.6,35.99,0.88,776.05
2024-05-18 06:00:00,38.88,32.91,0.97,851.1
2024-05-18 07:00:00,39.85,30.82,1.32,876.03
2024-05-18 08:00:00,40.04,30.35,2.04,819.65
2024-05-18 09:00:00,39.78,31.0,3.34,695.42
2024-05-18 10:00:00,39.21,32.5,4.96,520.53
2024-05-18 11:00:00,37.54,36.31,6.25,308.08
2024-05-18 12:00:00,35.35,42.49,6.83,116.53
2024-05-18 13:00:00,32.71,53.57,6.16,10.35
2024-05-18 14:00:00,31.06,63.97,4.89,0.0
2024-05-18 15:00:00,30.31,70.92,3.3,0.0
2024-05-18 16:00:00,29.79,77.45,2.2,0.0
2024-05-18 17:00:00,29.37,81.89,1.69,0.0
2024-05-18 18:00:00,29.16,83.3,1.5,0.0
2024-05-18 19:00:00,28.96,84.04,1.39,0.0
2024-05-18 20:00:00,28.73,85.1,1.36,0.0
2024-05-18 21:00:00,28.49,86.02,1.31,0.0
2024-05-18 22:00:00,28.33,86.42,1.18,0.0
2024-05-18 23:00:00,28.22,86.18,0.92,0.0
2024-05-19 00:00:00,28.15,86.17,0.73,4.12
2024-05-19 01:00:00,29.06,81.37,0.83,93.57
2024-05-19 02:00:00,31.55,58.91,0.35,270.67
2024-05-19 03:00:00,34.16,43.87,0.98,503.9
2024-05-19 04:00:00,36.1,38.23,1.25,700.15
2024-05-19 05:00:00,37.8,34.02,1.5,832.95
2024-05-19 06:00:00,39.12,31.18,1.92,906.38
2024-05-19 07:00:00,40.06,29.56,2.58,906.15
2024-05-19 08:00:00,40.47,29.13,3.36,851.15
2024-05-19 09:00:00,40.26,29.95,4.34,773.3
2024-05-19 10:00:00,39.39,32.07,5.22,549.42
2024-05-19 11:00:00,37.92,35.65,5.9,338.17
2024-05-19 12:00:00,35.77,41.64,6.3,133.95
2024-05-19 13:00:00,33.09,52.03,5.84,11.15
2024-05-19 14:00:00,31.23,62.49,4.8,0.0
2024-05-19 15:00:00,30.34,68.32,3.37,0.0
2024-05-19 16:00:00,29.87,72.6,1.95,0.0
2024-05-19 17:00:00,29.47,76.43,1.12,0.0
2024-05-19 18:00:00,29.15,79.16,0.91,0.0
2024-05-19 19:00:00,28.83,81.24,0.95,0.0
2024-05-19 20:00:00,28.57,83.29,1.16,0.0
2024-05-19 21:00:00,28.46,84.06,1.39,0.0
2024-05-19 22:00:00,28.42,84.42,1.6,0.0
2024-05-19 23:00:00,28.27,85.19,1.71,0.0
2024-05-20 00:00:00,28.13,86.22,1.68,4.5
2024-05-20 01:00:00,29.1,81.06,1.83,94.6
2024-05-20 02:00:00,30.51,71.15,1.09,264.98
2024-05-20 03:00:00,33.15,53.54,0.81,451.35
2024-05-20 04:00:00,35.67,42.38,1.28,635.55
2024-05-20 05:00:00,37.61,36.47,1.65,795.5
2024-05-20 06:00:00,39.12,32.7,2.26,904.5
2024-05-20 07:00:00,40.11,30.76,3.17,917.0
2024-05-20 08:00:00,40.37,30.43,4.3,866.55
2024-05-20 09:00:00,39.83,31.75,5.46,726.3
2024-05-20 10:00:00,38.65,34.56,6.27,550.75
2024-05-20 11:00:00,37.0,38.75,6.52,339.08
2024-05-20 12:00:00,34.92,45.13,6.17,139.65
2024-05-20 13:00:00,32.57,55.69,5.18,13.1
2024-05-20 14:00:00,30.99,66.82,4.11,0.0
2024-05-20 15:00:00,30.2,73.87,3.1,0.0
2024-05-20 16:00:00,29.71,78.13,2.33,0.0
2024-05-20 17:00:00,29.33,81.36,1.89,0.0
2024-05-20 18:00:00,28.99,84.0,1.64,0.0
2024-05-20 19:00:00,28.69,86.27,1.43,0.0
2024-05-20 20:00:00,28.44,88.34,1.4,0.0
2024-05-20 21:00:00,28.34,88.27,1.59,0.0
2024-05-20 22:00:00,28.37,87.59,1.75,0.0
2024-05-20 23:00:00,28.36,87.06,1.72,0.0
2024-05-21 00:00:00,28.33,86.93,1.53,4.95
2024-05-21 01:00:00,29.02,82.85,1.64,102.07
2024-05-21 02:00:00,30.03,76.68,0.81,295.17
2024-05-21 03:00:00,31.82,64.88,1.17,508.92
2024-05-21 04:00:00,33.7,55.02,2.26,699.47
2024-05-21 05:00:00,35.44,47.89,2.84,823.0
2024-05-21 06:00:00,37.17,41.67,3.35,908.3
2024-05-21 07:00:00,38.62,37.04,3.88,920.88
2024-05-21 08:00:00,39.31,34.93,4.48,846.72
2024-05-21 09:00:00,39.22,34.87,5.26,733.38
2024-05-21 10:00:00,38.48,36.3,6.0,562.42
2024-05-21 11:00:00,37.17,39.39,6.48,346.6
2024-05-21 12:00:00,35.24,45.32,6.44,143.48
2024-05-21 13:00:00,32.9,55.34,5.46,13.38
2024-05-21 14:00:00,31.31,65.26,4.22,0.0
2024-05-21 15:00:00,30.5,72.38,3.04,0.0
2024-05-21 16:00:00,30.05,77.18,2.31,0.0
2024-05-21 17:00:00,29.75,80.84,2.0,0.0
2024-05-21 18:00:00,29.42,84.27,1.74,0.0
2024-05-21 19:00:00,29.13,86.61,1.69,0.0
2024-05-21 20:00:00,28.93,87.94,2.14,0.0
2024-05-21 21:00:00,28.74,88.6,2.9,0.0
2024-05-21 22:00:00,28.56,89.03,3.2,0.0
2024-05-21 23:00:00,28.38,89.34,3.01,0.0
2024-05-22 00:00:00,28.23,89.55,2.59,4.8
2024-05-22 01:00:00,28.97,84.82,2.77,95.97
2024-05-22 02:00:00,30.37,76.17,2.46,267.08
2024-05-22 03:00:00,32.06,66.89,1.83,463.9
2024-05-22 04:00:00,33.97,57.18,1.15,662.85
2024-05-22 05:00:00,36.5,45.28,1.42,777.8
2024-05-22 06:00:00,38.49,38.06,1.82,883.7
2024-05-22 07:00:00,39.87,34.3,2.26,858.95
2024-05-22 08:00:00,40.68,32.55,3.08,700.15
2024-05-22 09:00:00,40.64,33.16,4.0,683.4
2024-05-22 10:00:00,39.73,36.25,4.83,525.33
2024-05-22 11:00:00,38.14,41.68,5.25,321.75
2024-05-22 12:00:00,36.11,49.25,5.0,128.32
2024-05-22 13:00:00,33.99,58.72,3.98,12.8
2024-05-22 14:00:00,32.44,67.11,2.71,0.0
2024-05-22 15:00:00,31.52,72.07,2.14,0.0
2024-05-22 16:00:00,31.0,74.49,3.11,0.0
2024-05-22 17:00:00,30.56,75.87,3.76,0.0
2024-05-22 18:00:00,30.12,76.58,3.31,0.0
2024-05-22 19:00:00,29.74,77.43,2.02,0.0
2024-05-22 20:00:00,29.45,79.02,0.75,0.0
2024-05-22 21:00:00,29.12,82.62,0.96,0.0
2024-05-22 22:00:00,28.86,84.07,1.31,0.0
2024-05-22 23:00:00,28.74,83.66,1.4,0.0
2024-05-23 00:00:00,28.76,82.18,1.23,4.85
2024-05-23 01:00:00,30.07,74.89,1.3,95.88
